INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,95.28,2DA,6
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,111.98,2DA,6
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,79.29,2DA,6
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,84.68,2DA,6
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,115.31,2DA,6
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,102.09,2DA,6
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,97.26,2DA,6
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,80.85,2DA,6
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,100.29,2DA,6
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,110.42,2DA,6
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,99.96,2DA,6
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,106.64,2DA,6
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,115.81,2DA,6
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,107.5,2DA,6
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,111.94,2DA,6
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,88.4,2DA,6
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,104.4,2DA,6
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,79.48,2DA,6
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,116.07,2DA,6
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,97.07,2DA,6
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,93.08,2DA,6
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,81.27,2DA,6
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,93.28,2DA,6
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,BANCRDNG,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,95.05,2DA,6
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,147.82,2DA,7
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,109.56,2DA,7
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,117.03,2DA,7
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,107.18,2DA,7
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,136.37,2DA,7
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,107.87,2DA,7
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,126.66,2DA,7
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,97.87,2DA,7
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,130.38,2DA,7
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,142.58,2DA,7
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,133.74,2DA,7
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,127.82,2DA,7
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,119.23,2DA,7
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,144.99,2DA,7
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,98.23,2DA,7
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,118.08,2DA,7
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,111.61,2DA,7
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,102.35,2DA,7
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,102.71,2DA,7
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,139.72,2DA,7
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,127.05,2DA,7
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,111.83,2DA,7
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,99.2,2DA,7
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,BANCRSVL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,109.55,2DA,7
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1195.61,2DA,8
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1036.88,2DA,8
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1282.45,2DA,8
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1036.41,2DA,8
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1374.8,2DA,8
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1182.75,2DA,8
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1323.22,2DA,8
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1358.29,2DA,8
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1023.43,2DA,8
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1089.91,2DA,8
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1185.84,2DA,8
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1343.66,2DA,8
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1303.71,2DA,8
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1141.64,2DA,8
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1371.29,2DA,8
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1115.39,2DA,8
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1066.96,2DA,8
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1455.43,2DA,8
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1426.97,2DA,8
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1236.26,2DA,8
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1124.08,2DA,8
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1198.48,2DA,8
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1336.97,2DA,8
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,BANCSMUD,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1148.31,2DA,8
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,24.62,2DA,9
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,27.22,2DA,9
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,22.31,2DA,9
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,31.36,2DA,9
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,19.29,2DA,9
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,22.78,2DA,9
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,25.66,2DA,9
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,28.21,2DA,9
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,19.79,2DA,9
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,30.25,2DA,9
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,20.65,2DA,9
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,26.08,2DA,9
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,26.76,2DA,9
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,23.28,2DA,9
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,23.36,2DA,9
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,25.37,2DA,9
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,34.26,2DA,9
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,28.08,2DA,9
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,28.54,2DA,9
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,23.81,2DA,9
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,34.38,2DA,9
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,29.84,2DA,9
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,27.87,2DA,9
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,BANCWASN,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,25.35,2DA,9
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,2,2025-01-27,19,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8743.56,2DA,10
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,9377.11,2DA,10
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8017.29,2DA,10
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,9803.82,2DA,10
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,2,2025-01-27,1,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7375.09,2DA,10
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,9383.49,2DA,10
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7976.68,2DA,10
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,2,2025-01-27,12,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8557.49,2DA,10
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7814.47,2DA,10
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,2,2025-01-27,17,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8151.48,2DA,10
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,2,2025-01-27,18,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8622.33,2DA,10
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,2,2025-01-27,20,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8710.49,2DA,10
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,2,2025-01-27,21,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8573.91,2DA,10
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,2,2025-01-27,22,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8255.08,2DA,10
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,2,2025-01-27,16,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7832.04,2DA,10
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,2,2025-01-27,23,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7869.94,2DA,10
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7604.28,2DA,10
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7472.78,2DA,10
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,2,2025-01-27,2,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7387.27,2DA,10
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,9716.4,2DA,10
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8237.66,2DA,10
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8645.64,2DA,10
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,2,2025-01-27,11,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,8943.85,2DA,10
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,BPAT,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,7649.44,2DA,10
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,2,2025-01-27,14,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,21637.92,2DA,11
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,2,2025-01-27,7,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,25015.03,2DA,11
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,2,2025-01-27,5,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,20977.56,2DA,11
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,2,2025-01-27,6,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,22534.56,2DA,11
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,2,2025-01-27,8,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,26769.69,2DA,11
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,2,2025-01-27,9,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,26495.77,2DA,11
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,2,2025-01-27,13,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,21651.84,2DA,11
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,2,2025-01-27,15,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,22091.26,2DA,11
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,2,2025-01-27,24,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,23489.35,2DA,11
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,2,2025-01-27,3,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,20388.17,2DA,11
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,2,2025-01-27,4,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,20347.44,2DA,11
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,2,2025-01-27,10,0,2DA,CA ISO-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1,25058.79,2DA,11
